Name,Brand,Price,CPU,RAM,Storage,GPU,URL
"Lenovo LOQ 15ARP9 AMD Ryzen 5 Gaming Laptop (12GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050A, MS Office Home 2024, Luna Grey, 2.38 KG)",,62990.0,,,,,https://www.croma.com/lenovo-loq-15arp9-amd-ryzen-5-gaming-laptop-12gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050a-ms-office-home-2024-luna-grey-2-38-kg-/p/316068
"acer Aspire Lite AMD Ryzen 7 Laptop (16GB, 512GB SSD, Windows 11, 15.6 inch Full HD Display, MS Office, Steel Gray, 1.59 KG)",,45999.0,,,,,https://www.croma.com/acer-aspire-lite-amd-ryzen-7-laptop-16gb-512gb-ssd-windows-11-15-6-inch-full-hd-display-ms-office-steel-gray-1-59-kg-/p/315838
"ASUS Vivobook Go 15 E1504FA-NJ5542WS AMD Ryzen 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home 2024, Mixed Black, 1.63 KG)",,39990.0,,,,,https://www.croma.com/asus-vivobook-go-15-e1504fa-nj5542ws-amd-ryzen-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-home-2024-mixed-black-1-63-kg-/p/317150
"HP 15-fd0490TU Intel Core i3 13th Gen Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office 2024, Natural Silver, 1.59 KG)",,36999.0,,,,,https://www.croma.com/hp-15-fd0490tu-intel-core-i3-13th-gen-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-2024-natural-silver-1-59-kg-/p/315640
"HP Victus 15-fa2701TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 4050, MS Office Home 2024, Mica Silver, 2.29 KG)",,76990.0,,,,,https://www.croma.com/hp-victus-15-fa2701tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-4050-ms-office-home-2024-mica-silver-2-29-kg-/p/316450
"DELL Inspiron 15 3530 Intel Core i3 13th Gen Thin & Light Laptop (8GB RAM, 512GB SSD, Windows 11 Home, 15.6 inch Full HD IPS Display, MS Office Home 2024, Carbon Black, 1.62 KG)",,38990.0,,,,,https://www.croma.com/dell-inspiron-15-3530-intel-core-i3-13th-gen-thin-light-laptop-8gb-ram-512gb-ssd-windows-11-home-15-6-inch-full-hd-ips-display-ms-office-home-2024-carbon-black-1-62-kg-/p/312713
"HP Victus 15-fb3124AX AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 6GB Graphics, 15.6 inch 144 Hz Full HD Display, NVIDIA GeForce RTX 4050, MS Office Home 2024, Performance Blue, 2.29 KG)",,78990.0,,,,,https://www.croma.com/hp-victus-15-fb3124ax-amd-ryzen-7-gaming-laptop-16gb-512gb-ssd-windows-11-home-6gb-graphics-15-6-inch-144-hz-full-hd-display-nvidia-geforce-rtx-4050-ms-office-home-2024-performance-blue-2-29-kg-/p/316415
"DELL Inspiron 15 Intel Core i5 13th Gen Thin & Light Laptop (8GB RAM, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office Home, Platinum Silver, 1.62 KG)",,52490.0,,,,,https://www.croma.com/dell-inspiron-15-intel-core-i5-13th-gen-thin-light-laptop-8gb-ram-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-home-platinum-silver-1-62-kg-/p/312217
"Apple MacBook Air (13.6 inch, M4, 16GB, 256GB, macOS, Starlight)",,93990.0,,,,,https://www.croma.com/apple-macbook-air-13-6-inch-m4-16gb-256gb-macos-starlight-/p/314070
"Lenovo IdeaPad Slim 5 16IMH9 Intel Core Ultra 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 16 inch WUXGA IPS Display, MS Office 2021, Cloud Grey, 1.82 KG)",,69990.0,,,,,https://www.croma.com/lenovo-ideapad-slim-5-16imh9-intel-core-ultra-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-16-inch-wuxga-ips-display-ms-office-2021-cloud-grey-1-82-kg-/p/307926
"Lenovo IdeaPad Slim 5 14AKP10 AMD Ryzen AI 7 Thin & Light Laptop (24GB, 1TB SSD, Windows 11 Home, 14 inch WUXGA OLED Display, MS Office Home 2024, Luna Grey, 1.39 KG)",,85990.0,,,,,https://www.croma.com/lenovo-ideapad-slim-5-14akp10-amd-ryzen-ai-7-thin-light-laptop-24gb-1tb-ssd-windows-11-home-14-inch-wuxga-oled-display-ms-office-home-2024-luna-grey-1-39-kg-/p/315523
"HP 15-fd0691TU Intel Core i3 13th Gen Thin & Light Laptop (12GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, Natural Silver, 1.59 KG)",,37499.0,,,,,https://www.croma.com/hp-15-fd0691tu-intel-core-i3-13th-gen-thin-light-laptop-12gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-natural-silver-1-59-kg-/p/316465
"ASUS TUF FA506NCG-HN200WS AMD Ryzen 7 Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz WUXGA Full HD Display, NVIDIA GeForce RTX 3050, MS Office Home 2024, Graphite Black, 2.3 KG)",,75490.0,,,,,https://www.croma.com/asus-tuf-fa506ncg-hn200ws-amd-ryzen-7-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-wuxga-full-hd-display-nvidia-geforce-rtx-3050-ms-office-home-2024-graphite-black-2-3-kg-/p/317192
"HP Pavilion 15-eg3081TU Intel Core i5 13th Gen (15.6 inch, 16GB, 512GB, Windows 11 Home, MS Office 2021, Intel Iris Xe, Full HD IPS Display, Fog Blue, 875N6PA)",,69499.0,,,,,https://www.croma.com/hp-pavilion-15-eg3081tu-intel-core-i5-13th-gen-15-6-inch-16gb-512gb-windows-11-home-ms-office-2021-intel-iris-xe-full-hd-ips-display-fog-blue-875n6pa-/p/272771
"ASUS ROG Strix G16 Intel Core i7 13th Gen Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 16 inch 165 Hz Full HD Plus Display, NVIDIA GeForce RTX 4050, MS Office Home 2024, Eclipse Gray, 2.5 KG)",,122990.0,,,,,https://www.croma.com/asus-rog-strix-g16-intel-core-i7-13th-gen-gaming-laptop-16gb-1tb-ssd-windows-11-home-6gb-graphics-16-inch-165-hz-full-hd-plus-display-nvidia-geforce-rtx-4050-ms-office-home-2024-eclipse-gray-2-5-kg-/p/313839
"acer Swift Go 14 SFG14-73T Intel Core Ultra 7 Touchscreen Thin & Light Laptop (16GB, 1TB SSD, Windows 11 Home, 14 inch OLED IPS Display, MS Office, Pure Silver, 1.32 KG)",,89999.0,,,,,https://www.croma.com/acer-swift-go-14-sfg14-73t-intel-core-ultra-7-touchscreen-thin-light-laptop-16gb-1tb-ssd-windows-11-home-14-inch-oled-ips-display-ms-office-pure-silver-1-32-kg-/p/306039
"DELL Inspiron 13 5330 Intel Core Ultra 5 Notebook Laptop (16GB, 512GB SSD, Windows 11 Home, 13.3 inch QHD Plus Display, MS Office Home & Student 2021, Platinum Silver, 1.24 KG)",,76490.0,,,,,https://www.croma.com/dell-inspiron-13-5330-intel-core-ultra-5-notebook-laptop-16gb-512gb-ssd-windows-11-home-13-3-inch-qhd-plus-display-ms-office-home-student-2021-platinum-silver-1-24-kg-/p/305858
"HP Victus 15-fa2192TX Intel Core i5 13th Gen Gaming Laptop (16GB, 512GB SSD, Windows 11 Home, 4GB Graphics, 15.6 inch 144 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office Home 2024, Performance Blue, 2.29 KG)",,64990.0,,,,,https://www.croma.com/hp-victus-15-fa2192tx-intel-core-i5-13th-gen-gaming-laptop-16gb-512gb-ssd-windows-11-home-4gb-graphics-15-6-inch-144-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-home-2024-performance-blue-2-29-kg-/p/315737
